Date,^KS11,^GSPC,KRW=X,^TNX,^VIX,HG=F,EEM,CL=F,DX-Y.NYB,GC=F,JPYKRW=X,CHF=X,^VVIX
2019-02-25,2232.56005859375,2796.110107421875,1122.31005859375,2.6730000972747803,14.850000381469727,2.950000047683716,36.83729934692383,55.47999954223633,96.41000366210938,1325.9000244140625,10.131999969482422,0.9997000098228455,79.3499984741211
2019-02-26,2226.60009765625,2793.89990234375,1117.199951171875,2.635999917984009,15.170000076293945,2.944000005722046,36.71034240722656,55.5,96.0,1325.0999755859375,10.0600004196167,1.0000900030136108,80.52999877929688
2019-02-27,2234.7900390625,2792.3798828125,1114.300048828125,2.693000078201294,14.699999809265137,2.9590001106262207,36.39715576171875,56.939998626708984,96.1500015258789,1317.699951171875,10.074999809265137,0.9997100234031677,80.37000274658203
2019-02-28,2195.43994140625,2784.489990234375,1115.0999755859375,2.7109999656677246,14.779999732971191,2.950000047683716,35.92314910888672,57.220001220703125,96.16000366210938,1312.800048828125,10.064000129699707,1.000499963760376,80.0
2019-03-01,2195.43994140625,2803.68994140625,1124.219970703125,2.755000114440918,13.569999694824219,2.933500051498413,35.9654655456543,55.79999923706055,96.52999877929688,1296.4000244140625,10.093000411987305,0.9972599744796753,79.2699966430664
2019-03-04,2190.659912109375,2792.81005859375,1126.81005859375,2.7219998836517334,14.630000114440918,2.9110000133514404,36.01625061035156,56.59000015258789,96.68000030517578,1284.800048828125,10.060999870300293,0.9983000159263611,82.33999633789062
2019-03-05,2179.22998046875,2789.64990234375,1128.1500244140625,2.7219998836517334,14.739999771118164,2.936000108718872,36.371761322021484,56.560001373291016,96.8499984741211,1282.0,10.090999603271484,0.9986000061035156,82.45999908447266
2019-03-06,2175.60009765625,2771.449951171875,1126.199951171875,2.691999912261963,15.739999771118164,2.9184999465942383,36.168617248535156,56.220001220703125,96.87000274658203,1284.9000244140625,10.062999725341797,1.0044000148773193,86.0999984741211
2019-03-07,2165.7900390625,2748.929931640625,1127.0,2.635999917984009,16.59000015258789,2.9114999771118164,35.49991989135742,56.65999984741211,97.66999816894531,1283.800048828125,10.092000007629395,1.00409996509552,88.69999694824219
2019-03-08,2137.43994140625,2743.070068359375,1133.0699462890625,2.625,16.049999237060547,2.8940000534057617,35.2459831237793,56.06999969482422,97.37000274658203,1297.0,10.147000312805176,1.010699987411499,87.23999786376953
